Province,District,Sector,Cell,Village,Longitude,Latitude,Area_Ha,BBox_MinLon,BBox_MinLat,BBox_MaxLon,BBox_MaxLat
Amajyaruguru,Musanze,Gacaca,Karwasa,Karambi,29.68621726909377,-1.498871390326105,119.99351023263499,29.67812798310923,-1.5049430552657839,29.693051077880604,-1.4936280653019283
Amajyaruguru,Musanze,Gacaca,Karwasa,Kavumu,29.682573089432708,-1.4902744260865384,167.45921720602476,29.672793129329598,-1.497306147199171,29.690150003091194,-1.4803990536728002
Amajyaruguru,Musanze,Gacaca,Karwasa,Sarazi,29.69633338072217,-1.4998566516465122,61.8938761149666,29.6904685268117,-1.503328010144646,29.702646948226363,-1.4949540334743396
Amajyaruguru,Musanze,Gashaki,Kigabiro,Birwa,29.732748267413776,-1.503764130824717,43.203908850190565,29.72973702192191,-1.514092735863715,29.73758385106318,-1.4933550877551345
Amajyaruguru,Musanze,Gashaki,Kigabiro,Butate,29.744970392469114,-1.503858908013625,183.71303538908765,29.732138372627293,-1.5104864191768828,29.758345342544295,-1.4974547014003592
Amajyaruguru,Musanze,Gashaki,Kigabiro,Buzoza,29.755028800774266,-1.5183051809498407,110.38809690752427,29.746287080314115,-1.524136957629694,29.763403627422942,-1.512518465503576
Amajyaruguru,Musanze,Gashaki,Kigabiro,Kavumu,29.752925205610424,-1.508503427005417,142.1357795144374,29.742409442759282,-1.5136314008788383,29.761500095261788,-1.5019618859729422
Amajyaruguru,Musanze,Gashaki,Kigabiro,Musekera,29.74305895349885,-1.4938369022297548,385.64807967603554,29.729426125239854,-1.5022935226744707,29.756022192995683,-1.4818190896775445
Amajyaruguru,Musanze,Gashaki,Kigabiro,Shanga,29.75162283358479,-1.5142821025790274,89.30082301475363,29.741909717033927,-1.5196984371375843,29.76221535038385,-1.5099534390572937
Amajyaruguru,Musanze,Gashaki,Kivumu,Burango,29.74029979169817,-1.5174439006680422,239.38155650696646,29.730555270112387,-1.5268596958932599,29.750847549829246,-1.507248932609293
Amajyaruguru,Musanze,Gashaki,Kivumu,Kamatete,29.75805879176133,-1.5254108365438077,178.45217761553317,29.75021812432288,-1.532088934034593,29.764960021337803,-1.5173545482306012
Amajyaruguru,Musanze,Gashaki,Kivumu,Makara,29.74544289990669,-1.528205880945677,51.04084929570211,29.739550323327386,-1.5317366680846982,29.750761718036102,-1.5248642514483008
Amajyaruguru,Musanze,Gashaki,Kivumu,Nyakariba,29.756611575427616,-1.533578477094681,110.0948329100544,29.745836942175483,-1.5379959904280391,29.765263288142705,-1.529465377913499
Amajyaruguru,Musanze,Gashaki,Kivumu,Ruhehe,29.745566901638583,-1.532076237009565,47.101639979953916,29.740221709362014,-1.5358950455100706,29.75197669861947,-1.5287435622005796
Amajyaruguru,Musanze,Gashaki,Mbwe,Budiho,29.749473454288108,-1.5795685517285212,86.53907585335777,29.744780260217542,-1.5853785839334855,29.75356360039786,-1.574496207155218
Amajyaruguru,Musanze,Gashaki,Mbwe,Gatete,29.746400506166314,-1.560610349597607,143.27521881539246,29.737745964326027,-1.565908605674823,29.75674697033805,-1.5548301282917794
